"CAINC1 Personal Income Summary: Personal Income, Population, Per Capita Personal Income"
"" 
"Bureau of Economic Analysis" 
"Metropolitan Statistical Area"
"GeoFips","GeoName","LineCode","Description","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999"
"45540","The Villages, FL (Metropolitan Statistical Area)","2","Population (persons) 1/",24439,25063,25822,26577,27362,28313,29217,29771,30161,30990,31882,32863,33804,34764,36149,38441,42871,46611,48767,51725
"45540","The Villages, FL (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",6559,7104,7658,8349,8949,9430,9882,10457,11289,12083,12289,12561,13240,13510,13890,14297,14265,14187,14698,15126
"45780","Toledo, OH (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",6688357,7224462,7595094,8079471,8963844,9548193,9984676,10441548,11102679,11859937,12327647,12421745,13256572,13767218,14466513,15129658,15712585,16508455,17201728,17748050
"45780","Toledo, OH (Metropolitan Statistical Area)","2","Population (persons) 1/",657260,657064,654713,651596,650161,649694,651883,652747,656932,655641,654687,654667,655794,655822,656047,656770,656920,658539,659390,659388
"45780","Toledo, OH (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",10176,10995,11601,12400,13787,14696,15317,15996,16901,18089,18830,18974,20215,20992,22051,23036,23919,25068,26087,26916
"45820","Topeka, KS (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",2097532,2383769,2548515,2664391,2901972,3095928,3220458,3348520,3559539,3728296,3892288,4000153,4259396,4448500,4693229,4881315,5154841,5326760,5642553,5799217
"45820","Topeka, KS (Metropolitan Statistical Area)","2","Population (persons) 1/",204099,204404,204869,205608,206005,205319,205805,207337,210255,209794,210598,212479,214014,216252,218593,220036,221246,222316,223555,223772
"45820","Topeka, KS (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",10277,11662,12440,12959,14087,15079,15648,16150,16930,17771,18482,18826,19902,20571,21470,22184,23299,23960,25240,25916
"45940","Trenton-Princeton, NJ (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",3746850,4147565,4513014,4825373,5346405,5761857,6206379,6729160,7487965,8156106,8697032,8868792,9517817,9693836,10025467,10504224,11045714,11650321,12449201,13058005
"45940","Trenton-Princeton, NJ (Metropolitan Statistical Area)","2","Population (persons) 1/",307796,306944,307882,311052,311067,314133,318557,322280,326162,326246,326477,328694,330674,333292,335229,337476,339146,340755,344013,348435
"45940","Trenton-Princeton, NJ (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",12173,13512,14658,15513,17187,18342,19483,20880,22958,25000,26639,26982,28783,29085,29906,31126,32569,34190,36188,37476
"46060","Tucson, AZ (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",4977858,5783187,6171947,6720540,7387659,8089874,8778098,9288965,9934583,10668032,10999408,11640270,12330393,13445904,14548118,15521408,16516732,17418989,18818657,19739721
"46060","Tucson, AZ (Metropolitan Statistical Area)","2","Population (persons) 1/",535780,552627,568004,582172,592087,602647,621586,640419,656727,664200,668844,679813,698091,719598,745112,768212,783685,798521,813386,828905
"46060","Tucson, AZ (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",9291,10465,10866,11544,12477,13424,14122,14505,15127,16061,16445,17123,17663,18685,19525,20205,21076,21814,23136,23814
"46140","Tulsa, OK (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",7754003,9020964,9865263,10028274,10745623,11350185,11535530,11579981,12138355,12976626,13917909,14433922,15240048,15822834,16532367,17471159,18657703,19979614,21526526,21828595
"46140","Tulsa, OK (Metropolitan Statistical Area)","2","Population (persons) 1/",715729,730726,754809,772780,774500,773203,775798,770713,758652,757345,763119,774765,785755,795139,800473,805725,816284,829391,843057,854631
"46140","Tulsa, OK (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",10834,12345,13070,12977,13874,14679,14869,15025,16000,17134,18238,18630,19395,19899,20653,21684,22857,24089,25534,25542
"46220","Tuscaloosa, AL (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1308585,1465402,1568200,1682954,1862964,2017231,2117050,2278842,2424567,2683346,2924957,3074248,3309566,3499645,3715367,3933774,4078381,4304279,4579058,4826188
"46220","Tuscaloosa, AL (Metropolitan Statistical Area)","2","Population (persons) 1/",186019,187181,185653,186235,186871,188807,190938,192851,194077,195478,197482,200247,201056,202790,204405,207659,208097,209857,211366,212433
"46220","Tuscaloosa, AL (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",7035,7829,8447,9037,9969,10684,11088,11817,12493,13727,14811,15352,16461,17257,18176,18943,19598,20511,21664,22719
"46300","Twin Falls, ID (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",584032,631945,671469,731044,776008,803623,822928,860941,920206,1011907,1077392,1111836,1194008,1307901,1375580,1479017,1602165,1650079,1779180,1823356
"46300","Twin Falls, ID (Metropolitan Statistical Area)","2","Population (persons) 1/",67983,68769,69657,70873,70686,69977,69333,68487,68393,68305,69033,70584,71944,73402,75368,76590,78292,79696,80953,81923
"46300","Twin Falls, ID (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",8591,9189,9640,10315,10978,11484,11869,12571,13455,14815,15607,15752,16596,17818,18252,19311,20464,20705,21978,22257
"46340","Tyler, TX (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1283749,1495480,1704299,1856465,2035226,2151033,2221483,2239646,2335766,2470890,2606041,2708520,2882811,3045388,3192026,3408371,3631056,3899334,4203256,4354298
"46340","Tyler, TX (Metropolitan Statistical Area)","2","Population (persons) 1/",129316,132734,137348,141243,145030,148975,151554,152388,152164,150876,151550,153705,155336,158717,160898,163440,166087,168531,171033,172758
"46340","Tyler, TX (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",9927,11267,12409,13144,14033,14439,14658,14697,15350,16377,17196,17622,18559,19188,19839,20854,21862,23137,24576,25205
"46520","Urban Honolulu, HI (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",9422314,10313480,10892215,11852319,12755379,13549475,14298161,15228178,16651964,18429324,20038505,21105032,22665937,23390411,23857762,24342583,24282200,25101536,25412931,26113634
"46520","Urban Honolulu, HI (Metropolitan Statistical Area)","2","Population (persons) 1/",763820,767573,776075,789097,797791,804294,810444,818447,824072,831337,838534,850510,863959,870348,878591,881399,883443,886711,886909,878906
"46520","Urban Honolulu, HI (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",12336,13436,14035,15020,15988,16846,17642,18606,20207,22168,23897,24815,26235,26875,27155,27618,27486,28309,28653,29712
"46540","Utica-Rome, NY (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",2801291,3102660,3377079,3571056,3927276,4122627,4318788,4507390,4789374,5154461,5437480,5559245,5888314,6037983,6177547,6272749,6332442,6560324,6837240,7151108
"46540","Utica-Rome, NY (Metropolitan Statistical Area)","2","Population (persons) 1/",320223,319790,319788,320361,320097,319368,316950,316211,315341,316088,317074,319408,320421,319608,318002,311447,305700,302681,300619,299874
"46540","Utica-Rome, NY (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",8748,9702,10560,11147,12269,12909,13626,14254,15188,16307,17149,17405,18377,18892,19426,20141,20715,21674,22744,23847
"46660","Valdosta, GA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",643914,731592,802259,853320,949258,1019389,1066549,1150168,1245473,1358741,1428007,1517159,1627552,1722639,1847255,2011392,2121489,2249466,2391859,2499711
"46660","Valdosta, GA (Metropolitan Statistical Area)","2","Population (persons) 1/",91402,92131,92821,94274,95477,96133,97055,97863,97741,98530,99699,101299,102922,106877,109267,111381,113514,115406,116892,118574
"46660","Valdosta, GA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",7045,7941,8643,9051,9942,10604,10989,11753,12743,13790,14323,14977,15813,16118,16906,18059,18689,19492,20462,21081
"46700","Vallejo, CA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",2529292,2844830,3126582,3450873,3832150,4257748,4653790,5037305,5505874,6104537,6823378,7095025,7490595,7767482,7796480,8006341,8331433,8865485,9485542,10158503
"46700","Vallejo, CA (Metropolitan Statistical Area)","2","Population (persons) 1/",237456,246003,254348,260386,264416,271634,283617,296835,310048,326074,343463,354104,359919,364251,366072,365395,367608,371881,378657,387657
"46700","Vallejo, CA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",10652,11564,12293,13253,14493,15675,16409,16970,17758,18721,19866,20037,20812,21325,21298,21911,22664,23840,25050,26205
"47020","Victoria, TX (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",745451,912962,1002672,1007915,1082268,1135975,1115631,1111571,1150373,1239786,1355036,1433791,1539494,1615431,1667090,1779911,1890636,1974213,2138559,2205286
"47020","Victoria, TX (Metropolitan Statistical Area)","2","Population (persons) 1/",74599,76778,79719,80912,81297,81693,82351,81112,80171,79568,80560,81791,83304,84614,85899,86805,87891,88626,90004,90775
"47020","Victoria, TX (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",9993,11891,12578,12457,13313,13905,13547,13704,14349,15581,16820,17530,18480,19092,19408,20505,21511,22276,23761,24294
"47220","Vineland-Bridgeton, NJ (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1159936,1286517,1388387,1482063,1591639,1692975,1809164,1929349,2108069,2310681,2471644,2554847,2740973,2817022,2879171,2961425,3036571,3193119,3270022,3359266
"47220","Vineland-Bridgeton, NJ (Metropolitan Statistical Area)","2","Population (persons) 1/",133088,133726,133494,132497,134138,135083,135700,135995,136569,137881,138366,140503,141921,143334,144544,144829,145430,145811,145924,146293
"47220","Vineland-Bridgeton, NJ (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",8716,9621,10400,11186,11866,12533,13332,14187,15436,16759,17863,18184,19313,19654,19919,20448,20880,21899,22409,22963
"47260","Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area) *","1","Personal income (thousands of dollars)",12691248,14458192,15806268,17035627,18804193,20240135,21760142,23231834,24946762,26650160,27964857,29290261,31072511,32344469,33578426,34876491,36381111,38173905,40302493,42220658
"47260","Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area) *","2","Population (persons) 1/",1248449,1272873,1280758,1312039,1339096,1351325,1384380,1423567,1450558,1467780,1491662,1504214,1537519,1558836,1568850,1576820,1584656,1590181,1590459,1601182
"47260","Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area) *","3","Per capita personal income (dollars) 2/",10166,11359,12341,12984,14042,14978,15718,16319,17198,18157,18747,19472,20210,20749,21403,22118,22958,24006,25340,26368
"47300","Visalia, CA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",2324712,2447435,2638801,2712227,2983245,3151598,3369613,3721174,3978308,4240546,4685596,4808049,5357044,5506271,5771675,5895436,6353185,6476071,6944592,7200327
"47300","Visalia, CA (Metropolitan Statistical Area)","2","Population (persons) 1/",247426,253694,259759,267034,273255,280000,285767,291752,298075,304451,314062,323705,331956,339253,345668,348127,350732,354946,359854,364708
"47300","Visalia, CA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",9396,9647,10159,10157,10917,11256,11791,12755,13347,13929,14919,14853,16138,16231,16697,16935,18114,18245,19298,19743
"47380","Waco, TX (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1617123,1818774,2003861,2193890,2409574,2576494,2654560,2651786,2749355,2897045,3049548,3225341,3402219,3611902,3861905,4135452,4312932,4568589,4811387,5037916
"47380","Waco, TX (Metropolitan Statistical Area)","2","Population (persons) 1/",189416,191717,193961,197671,199820,201204,204568,204519,204348,205516,207477,209531,211278,214400,218877,221128,224497,226561,228450,230120
"47380","Waco, TX (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",8537,9487,10331,11099,12059,12805,12976,12966,13454,14096,14698,15393,16103,16847,17644,18702,19212,20165,21061,21893
"47460","Walla Walla, WA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",507176,549128,562207,614680,637809,639985,655204,653650,672874,719819,759521,803954,868319,933476,962977,997387,1088099,1104834,1183406,1217484
"47460","Walla Walla, WA (Metropolitan Statistical Area)","2","Population (persons) 1/",47530,47820,48751,49028,48732,48357,48058,47542,47278,48166,48534,50151,51002,52364,53250,53747,54111,54389,54566,54806
"47460","Walla Walla, WA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",10671,11483,11532,12537,13088,13235,13634,13749,14232,14945,15649,16031,17025,17827,18084,18557,20109,20314,21688,22214
"47580","Warner Robins, GA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",844285,958743,1056881,1150158,1255619,1354908,1447548,1520618,1648691,1789072,1933331,2018748,2164861,2275570,2371033,2542039,2662426,2833371,3006119,3211173
"47580","Warner Robins, GA (Metropolitan Statistical Area)","2","Population (persons) 1/",97150,98541,99205,100214,100621,102209,103789,105529,108016,109350,110920,112658,115104,117566,120728,122157,124542,127625,130098,132564
"47580","Warner Robins, GA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",8691,9729,10654,11477,12479,13256,13947,14409,15263,16361,17430,17919,18808,19356,19639,20810,21378,22201,23107,24224
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area) *","1","Personal income (thousands of dollars)",47330680,52678170,57296800,61708920,69031205,75373199,81889372,88942518,98576861,106863428,112768865,117703642,124720236,131072174,137637871,143850261,151016723,160522338,173953749,188134142
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area) *","2","Population (persons) 1/",3453214,3511581,3553959,3606471,3683200,3763593,3857401,3958850,4057116,4133239,4185342,4247235,4312067,4374165,4434176,4488385,4549151,4614434,4684826,4776083
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area) *","3","Per capita personal income (dollars) 2/",13706,15001,16122,17111,18742,20027,21229,22467,24297,25855,26944,27713,28924,29965,31040,32049,33197,34787,37131,39391
"47940","Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1797821,1991937,2010653,2022857,2134211,2122895,2104171,2214195,2312787,2513231,2656280,2731177,2936419,2985513,3200337,3358848,3545672,3767333,3897294,3894986
"47940","Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)","2","Population (persons) 1/",177172,176866,175444,173893,171586,167036,162232,158953,157238,158077,159026,160489,161261,162204,162400,162363,163010,162902,163342,163516
"47940","Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",10147,11262,11460,11633,12438,12709,12970,13930,14709,15899,16703,17018,18209,18406,19707,20687,21751,23126,23860,23820
